Latitude	Longitude	Name
45.41101	-75.68552	LCBO Store
43.35178	-80.32827	LCBO Store
45.307401	-75.08253	LCBO Store
43.43109	-80.44239	LCBO Store
44.006614	-77.88362	LCBO Store
43.959688	-81.51556	LCBO Store
45.428746	-75.68623	LCBO Store
51.464158	-90.19844	LCBO Store
43.136433	-80.26301	LCBO Store
44.796916	-76.68398	LCBO Store
44.698465	-76.18949	LCBO Store
43.88714	-78.87553	LCBO Store
45.53729	-74.99446	LCBO Store
43.164951	-81.6832	LCBO Store
43.172869	-80.24392	LCBO Store
44.2378	-76.5897	The Beer Store
45.4336	-76.3451	The Beer Store
44.41077	-76.59677	The Beer Store
44.2182	-76.6452	The Beer Store
44.77185	-76.68706	The Beer Store
45.4692	-76.6716	The Beer Store
44.2599	-76.9627	The Beer Store
44.00863	-77.13922	The Beer Store
44.73346	-77.1591	The Beer Store
44.47475	-77.31024	The Beer Store
44.1608	-77.3827	The Beer Store
44.1738	-77.38	The Beer Store
45.54028	-77.09831	The Beer Store
45.829	-77.1066	The Beer Store
44.50524	-77.47265	The Beer Store
44.1055	-77.5682	The Beer Store
45.8869	-77.2587	The Beer Store
44.04228	-77.73696	The Beer Store
44.4834	-77.68091	The Beer Store
44.30827	-77.79788	The Beer Store
46.10121	-77.48648	The Beer Store
44.43326	-77.88541	The Beer Store
45.4886	-77.67812	The Beer Store
44.30949	-77.95679	The Beer Store
45.06064	-77.85702	The Beer Store
43.9663	-78.1684	The Beer Store
43.9488	-78.2878	The Beer Store
44.4269	-78.27	The Beer Store
44.2979	-78.3197	The Beer Store
44.28651	-78.32856	The Beer Store
44.3304	-78.3428	The Beer Store
44.38501	-78.38416	The Beer Store
44.54466	-78.54386	The Beer Store
43.9113	-78.6764	The Beer Store
42.9056	-78.9182	The Beer Store
45.04645	-78.50837	The Beer Store
43.90352	-78.84046	The Beer Store
43.88886	-78.84812	The Beer Store
43.86948	-78.85189	The Beer Store
44.3493	-78.7635	The Beer Store
44.53818	-78.73546	The Beer Store
42.8823	-79.052	The Beer Store
43.8961	-78.8691	The Beer Store
43.9355	-78.8676	The Beer Store
43.864	-78.8944	The Beer Store
43.88777	-78.90521	The Beer Store
43.10395	-79.06187	The Beer Store
44.92481	-78.72383	The Beer Store
43.1086	-79.0708	The Beer Store
43.88031	-78.93926	The Beer Store
44.65802	-78.79595	The Beer Store
43.1188	-79.0995	The Beer Store
43.91448	-78.95957	The Beer Store
44.0973	-78.959	The Beer Store
43.86204	-79.0198	The Beer Store
43.119	-79.1984	The Beer Store
42.8915	-79.2534	The Beer Store
42.9841	-79.2391	The Beer Store
43.835	-79.0902	The Beer Store
43.1707	-79.2194	The Beer Store
43.0037	-79.2525	The Beer Store
43.1907	-79.224	The Beer Store
43.8199	-79.1141	The Beer Store
43.7855	-79.1258	The Beer Store
43.15958	-79.24731	The Beer Store
43.163	-79.2479	The Beer Store
43.1957	-79.2596	The Beer Store
44.1152	-79.1231	The Beer Store
43.7691	-79.1881	The Beer Store
46.317	-78.6993	The Beer Store
43.7433	-79.2185	The Beer Store
43.7596	-79.2261	The Beer Store
43.8055	-79.2211	The Beer Store
43.7043	-79.2524	The Beer Store
43.7365	-79.2489	The Beer Store
43.773	-79.248	The Beer Store
43.7138	-79.2728	The Beer Store
43.6809	-79.2836	The Beer Store
44.4383	-79.1483	The Beer Store
43.8104	-79.2646	The Beer Store
43.6917	-79.2862	The Beer Store
43.7492	-79.2766	The Beer Store
43.8721	-79.2644	The Beer Store
43.7854	-79.2893	The Beer Store
43.7227	-79.3018	The Beer Store
43.9682	-79.261	The Beer Store
43.6941	-79.3164	The Beer Store
43.6636	-79.3286	The Beer Store
43.7583	-79.3136	The Beer Store
